"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","BEL","Belgium","NBR","Number","0","Units",,,16,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","BEL","Belgium","NBR","Number","0","Units",,,3,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","BEL","Belgium","NBR","Number","0","Units",,,3,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","BEL","Belgium","NBR","Number","0","Units",,,6,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","BEL","Belgium","NBR","Number","0","Units",,,3,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","BEL","Belgium","NBR","Number","0","Units",,,3,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","CAN","Canada","NBR","Number","0","Units",,,46,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","CAN","Canada","NBR","Number","0","Units",,,46,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","CAN","Canada","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","CAN","Canada","NBR","Number","0","Units",,,10,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","CAN","Canada","NBR","Number","0","Units",,,18,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","CAN","Canada","NBR","Number","0","Units",,,5,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","CAN","Canada","NBR","Number","0","Units",,,10,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","CZE","Czech Republic","NBR","Number","0","Units",,,21,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","CZE","Czech Republic","NBR","Number","0","Units",,,21,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","CZE","Czech Republic","NBR","Number","0","Units",,,5,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","CZE","Czech Republic","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","CZE","Czech Republic","NBR","Number","0","Units",,,6,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","CZE","Czech Republic","NBR","Number","0","Units",,,16,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,15,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,15,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,4,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,1,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,5,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,4,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","DNK","Denmark","NBR","Number","0","Units",,,1,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","FIN","Finland","NBR","Number","0","Units",,,10,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","FIN","Finland","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","FIN","Finland","NBR","Number","0","Units",,,0,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","FIN","Finland","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","FIN","Finland","NBR","Number","0","Units",,,0,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","FRA","France","NBR","Number","0","Units",,,35,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","FRA","France","NBR","Number","0","Units",,,3,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","FRA","France","NBR","Number","0","Units",,,0,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","FRA","France","NBR","Number","0","Units",,,5,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","FRA","France","NBR","Number","0","Units",,,8,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,21,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,20,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,5,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,10,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,5,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,5,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,23,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,22,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,2,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,3,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,6,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,2,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,3,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","HUN","Hungary","NBR","Number","0","Units",,,18,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","HUN","Hungary","NBR","Number","0","Units",,,18,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","HUN","Hungary","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","HUN","Hungary","NBR","Number","0","Units",,,1,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","HUN","Hungary","NBR","Number","0","Units",,,2,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","HUN","Hungary","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","HUN","Hungary","NBR","Number","0","Units",,,1,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","IRL","Ireland","NBR","Number","0","Units",,,3,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","IRL","Ireland","NBR","Number","0","Units",,,3,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","IRL","Ireland","NBR","Number","0","Units",,,1,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","IRL","Ireland","NBR","Number","0","Units",,,1,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","IRL","Ireland","NBR","Number","0","Units",,,1,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","ITA","Italy","NBR","Number","0","Units",,,44,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","ITA","Italy","NBR","Number","0","Units",,,4,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","ITA","Italy","NBR","Number","0","Units",,,0,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","ITA","Italy","NBR","Number","0","Units",,,10,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","ITA","Italy","NBR","Number","0","Units",,,14,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","JPN","Japan","NBR","Number","0","Units",,,91,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","JPN","Japan","NBR","Number","0","Units",,,20,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","JPN","Japan","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","JPN","Japan","NBR","Number","0","Units",,,22,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","JPN","Japan","NBR","Number","0","Units",,,47,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,27,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,6,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,2,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,0,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,3,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,5,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,2,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,0,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,1,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","LUX","Luxembourg","NBR","Number","0","Units",,,14,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","LUX","Luxembourg","NBR","Number","0","Units",,,1,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","LUX","Luxembourg","NBR","Number","0","Units",,,2,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","LUX","Luxembourg","NBR","Number","0","Units",,,1,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","LUX","Luxembourg","NBR","Number","0","Units",,,4,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,413,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,267,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,15,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,0,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,43,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,58,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,13,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,0,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,36,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","NLD","Netherlands","NBR","Number","0","Units",,,16,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","NLD","Netherlands","NBR","Number","0","Units",,,3,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","NLD","Netherlands","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","NLD","Netherlands","NBR","Number","0","Units",,,3,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","NLD","Netherlands","NBR","Number","0","Units",,,7,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","NZL","New Zealand","NBR","Number","0","Units",,,8,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","NZL","New Zealand","NBR","Number","0","Units",,,4,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","NZL","New Zealand","NBR","Number","0","Units",,,0,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","NZL","New Zealand","NBR","Number","0","Units",,,0,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","NZL","New Zealand","NBR","Number","0","Units",,,1,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","NOR","Norway","NBR","Number","0","Units",,,6,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","NOR","Norway","NBR","Number","0","Units",,,6,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","NOR","Norway","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","NOR","Norway","NBR","Number","0","Units",,,1,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","NOR","Norway","NBR","Number","0","Units",,,2,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","NOR","Norway","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","NOR","Norway","NBR","Number","0","Units",,,1,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","POL","Poland","NBR","Number","0","Units",,,19,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","POL","Poland","NBR","Number","0","Units",,,19,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","PRT","Portugal","NBR","Number","0","Units",,,20,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","PRT","Portugal","NBR","Number","0","Units",,,17,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","PRT","Portugal","NBR","Number","0","Units",,,2,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","PRT","Portugal","NBR","Number","0","Units",,,2,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","PRT","Portugal","NBR","Number","0","Units",,,2,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","SVK","Slovak Republic","NBR","Number","0","Units",,,18,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","SVK","Slovak Republic","NBR","Number","0","Units",,,18,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","SVK","Slovak Republic","NBR","Number","0","Units",,,3,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","SVK","Slovak Republic","NBR","Number","0","Units",,,5,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","SVK","Slovak Republic","NBR","Number","0","Units",,,8,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","SVK","Slovak Republic","NBR","Number","0","Units",,,3,,
